Higher,Lower,Texture
A♥ J♥,8♣ 5♣,Type1122
A♥ J♥,8♣ 4♣,Type1122
A♥ J♥,8♣ 3♣,Type1122
A♥ J♥,8♣ 2♣,Type1122
A♥ J♥,7♠ 6♠,Type1122
A♥ J♥,7♠ 5♠,Type1122
A♥ J♥,7♠ 4♠,Type1122
A♥ J♥,7♠ 3♠,Type1122
A♥ J♥,7♠ 2♠,Type1122
A♥ J♥,7♦ 6♦,Type1122
A♥ J♥,7♦ 5♦,Type1122
A♥ J♥,7♦ 4♦,Type1122
A♥ J♥,7♦ 3♦,Type1122
A♥ J♥,7♦ 2♦,Type1122
A♥ J♥,7♣ 6♣,Type1122
A♥ J♥,7♣ 5♣,Type1122
A♥ J♥,7♣ 4♣,Type1122
A♥ J♥,7♣ 3♣,Type1122
A♥ J♥,7♣ 2♣,Type1122
A♥ J♥,6♠ 5♠,Type1122
A♥ J♥,6♠ 4♠,Type1122
A♥ J♥,6♠ 3♠,Type1122
A♥ J♥,6♠ 2♠,Type1122
A♥ J♥,6♦ 5♦,Type1122
A♥ J♥,6♦ 4♦,Type1122
A♥ J♥,6♦ 3♦,Type1122
A♥ J♥,6♦ 2♦,Type1122
A♥ J♥,6♣ 5♣,Type1122
A♥ J♥,6♣ 4♣,Type1122
A♥ J♥,6♣ 3♣,Type1122
A♥ J♥,6♣ 2♣,Type1122
A♥ J♥,5♠ 4♠,Type1122
A♥ J♥,5♠ 3♠,Type1122
A♥ J♥,5♠ 2♠,Type1122
A♥ J♥,5♦ 4♦,Type1122
A♥ J♥,5♦ 3♦,Type1122
A♥ J♥,5♦ 2♦,Type1122
A♥ J♥,5♣ 4♣,Type1122
A♥ J♥,5♣ 3♣,Type1122
A♥ J♥,5♣ 2♣,Type1122
A♥ J♥,4♠ 3♠,Type1122
A♥ J♥,4♠ 2♠,Type1122
A♥ J♥,4♦ 3♦,Type1122
A♥ J♥,4♦ 2♦,Type1122
A♥ J♥,4♣ 3♣,Type1122
A♥ J♥,4♣ 2♣,Type1122
A♥ J♥,3♠ 2♠,Type1122
A♥ J♥,3♦ 2♦,Type1122
A♥ J♥,3♣ 2♣,Type1122
A♥ T♥,A♦ K♦,Type1122
A♥ T♥,A♦ Q♦,Type1122
A♥ T♥,A♦ J♦,Type1122
A♥ T♥,A♦ T♦,Type1122
A♥ T♥,A♦ 9♦,Type1122
A♥ T♥,A♦ 8♦,Type1122
A♥ T♥,A♦ 7♦,Type1122
A♥ T♥,A♦ 6♦,Type1122
A♥ T♥,A♦ 5♦,Type1122
A♥ T♥,A♦ 4♦,Type1122
A♥ T♥,A♦ 3♦,Type1122
A♥ T♥,A♦ 2♦,Type1122
A♥ T♥,A♣ K♣,Type1122
A♥ T♥,A♣ Q♣,Type1122
A♥ T♥,A♣ J♣,Type1122
A♥ T♥,A♣ T♣,Type1122
A♥ T♥,A♣ 9♣,Type1122
A♥ T♥,A♣ 8♣,Type1122
A♥ T♥,A♣ 7♣,Type1122
A♥ T♥,A♣ 6♣,Type1122
A♥ T♥,A♣ 5♣,Type1122
A♥ T♥,A♣ 4♣,Type1122
A♥ T♥,A♣ 3♣,Type1122
A♥ T♥,A♣ 2♣,Type1122
A♥ T♥,K♠ Q♠,Type1122
A♥ T♥,K♠ J♠,Type1122
A♥ T♥,K♠ T♠,Type1122
A♥ T♥,K♠ 9♠,Type1122
A♥ T♥,K♠ 8♠,Type1122
A♥ T♥,K♠ 7♠,Type1122
A♥ T♥,K♠ 6♠,Type1122
A♥ T♥,K♠ 5♠,Type1122
A♥ T♥,K♠ 4♠,Type1122
A♥ T♥,K♠ 3♠,Type1122
A♥ T♥,K♠ 2♠,Type1122
A♥ T♥,K♦ Q♦,Type1122
A♥ T♥,K♦ J♦,Type1122
A♥ T♥,K♦ T♦,Type1122
A♥ T♥,K♦ 9♦,Type1122
A♥ T♥,K♦ 8♦,Type1122
A♥ T♥,K♦ 7♦,Type1122
A♥ T♥,K♦ 6♦,Type1122
A♥ T♥,K♦ 5♦,Type1122
A♥ T♥,K♦ 4♦,Type1122
A♥ T♥,K♦ 3♦,Type1122
A♥ T♥,K♦ 2♦,Type1122
A♥ T♥,K♣ Q♣,Type1122
A♥ T♥,K♣ J♣,Type1122
A♥ T♥,K♣ T♣,Type1122
A♥ T♥,K♣ 9♣,Type1122
A♥ T♥,K♣ 8♣,Type1122
A♥ T♥,K♣ 7♣,Type1122
A♥ T♥,K♣ 6♣,Type1122
A♥ T♥,K♣ 5♣,Type1122
A♥ T♥,K♣ 4♣,Type1122
A♥ T♥,K♣ 3♣,Type1122
A♥ T♥,K♣ 2♣,Type1122
A♥ T♥,Q♠ J♠,Type1122
A♥ T♥,Q♠ T♠,Type1122
A♥ T♥,Q♠ 9♠,Type1122
A♥ T♥,Q♠ 8♠,Type1122
A♥ T♥,Q♠ 7♠,Type1122
A♥ T♥,Q♠ 6♠,Type1122
A♥ T♥,Q♠ 5♠,Type1122
A♥ T♥,Q♠ 4♠,Type1122
A♥ T♥,Q♠ 3♠,Type1122
A♥ T♥,Q♠ 2♠,Type1122
A♥ T♥,Q♦ J♦,Type1122
A♥ T♥,Q♦ T♦,Type1122
A♥ T♥,Q♦ 9♦,Type1122
A♥ T♥,Q♦ 8♦,Type1122
A♥ T♥,Q♦ 7♦,Type1122
A♥ T♥,Q♦ 6♦,Type1122
A♥ T♥,Q♦ 5♦,Type1122
A♥ T♥,Q♦ 4♦,Type1122
A♥ T♥,Q♦ 3♦,Type1122
A♥ T♥,Q♦ 2♦,Type1122
A♥ T♥,Q♣ J♣,Type1122
A♥ T♥,Q♣ T♣,Type1122
A♥ T♥,Q♣ 9♣,Type1122
A♥ T♥,Q♣ 8♣,Type1122
A♥ T♥,Q♣ 7♣,Type1122
A♥ T♥,Q♣ 6♣,Type1122
A♥ T♥,Q♣ 5♣,Type1122
A♥ T♥,Q♣ 4♣,Type1122
A♥ T♥,Q♣ 3♣,Type1122
A♥ T♥,Q♣ 2♣,Type1122
A♥ T♥,J♠ T♠,Type1122
A♥ T♥,J♠ 9♠,Type1122
A♥ T♥,J♠ 8♠,Type1122
A♥ T♥,J♠ 7♠,Type1122
A♥ T♥,J♠ 6♠,Type1122
A♥ T♥,J♠ 5♠,Type1122
A♥ T♥,J♠ 4♠,Type1122
A♥ T♥,J♠ 3♠,Type1122
A♥ T♥,J♠ 2♠,Type1122
A♥ T♥,J♦ T♦,Type1122
A♥ T♥,J♦ 9♦,Type1122
A♥ T♥,J♦ 8♦,Type1122
A♥ T♥,J♦ 7♦,Type1122
A♥ T♥,J♦ 6♦,Type1122
A♥ T♥,J♦ 5♦,Type1122
A♥ T♥,J♦ 4♦,Type1122
A♥ T♥,J♦ 3♦,Type1122
A♥ T♥,J♦ 2♦,Type1122
A♥ T♥,J♣ T♣,Type1122
A♥ T♥,J♣ 9♣,Type1122
A♥ T♥,J♣ 8♣,Type1122
A♥ T♥,J♣ 7♣,Type1122
A♥ T♥,J♣ 6♣,Type1122
A♥ T♥,J♣ 5♣,Type1122
A♥ T♥,J♣ 4♣,Type1122
A♥ T♥,J♣ 3♣,Type1122
A♥ T♥,J♣ 2♣,Type1122
A♥ T♥,T♠ 9♠,Type1122
A♥ T♥,T♠ 8♠,Type1122
A♥ T♥,T♠ 7♠,Type1122
A♥ T♥,T♠ 6♠,Type1122
A♥ T♥,T♠ 5♠,Type1122
A♥ T♥,T♠ 4♠,Type1122
A♥ T♥,T♠ 3♠,Type1122
A♥ T♥,T♠ 2♠,Type1122
A♥ T♥,T♦ 9♦,Type1122
A♥ T♥,T♦ 8♦,Type1122
A♥ T♥,T♦ 7♦,Type1122
A♥ T♥,T♦ 6♦,Type1122
A♥ T♥,T♦ 5♦,Type1122
A♥ T♥,T♦ 4♦,Type1122
A♥ T♥,T♦ 3♦,Type1122
A♥ T♥,T♦ 2♦,Type1122
A♥ T♥,T♣ 9♣,Type1122
A♥ T♥,T♣ 8♣,Type1122
A♥ T♥,T♣ 7♣,Type1122
A♥ T♥,T♣ 6♣,Type1122
A♥ T♥,T♣ 5♣,Type1122
A♥ T♥,T♣ 4♣,Type1122
A♥ T♥,T♣ 3♣,Type1122
A♥ T♥,T♣ 2♣,Type1122
A♥ T♥,9♠ 8♠,Type1122
A♥ T♥,9♠ 7♠,Type1122
A♥ T♥,9♠ 6♠,Type1122
A♥ T♥,9♠ 5♠,Type1122
A♥ T♥,9♠ 4♠,Type1122
A♥ T♥,9♠ 3♠,Type1122
A♥ T♥,9♠ 2♠,Type1122
A♥ T♥,9♦ 8♦,Type1122
A♥ T♥,9♦ 7♦,Type1122
A♥ T♥,9♦ 6♦,Type1122
A♥ T♥,9♦ 5♦,Type1122
A♥ T♥,9♦ 4♦,Type1122
A♥ T♥,9♦ 3♦,Type1122
A♥ T♥,9♦ 2♦,Type1122
A♥ T♥,9♣ 8♣,Type1122
A♥ T♥,9♣ 7♣,Type1122
A♥ T♥,9♣ 6♣,Type1122
A♥ T♥,9♣ 5♣,Type1122
A♥ T♥,9♣ 4♣,Type1122
A♥ T♥,9♣ 3♣,Type1122
A♥ T♥,9♣ 2♣,Type1122
A♥ T♥,8♠ 7♠,Type1122
A♥ T♥,8♠ 6♠,Type1122
A♥ T♥,8♠ 5♠,Type1122
A♥ T♥,8♠ 4♠,Type1122
A♥ T♥,8♠ 3♠,Type1122
A♥ T♥,8♠ 2♠,Type1122
A♥ T♥,8♦ 7♦,Type1122
A♥ T♥,8♦ 6♦,Type1122
A♥ T♥,8♦ 5♦,Type1122
A♥ T♥,8♦ 4♦,Type1122
A♥ T♥,8♦ 3♦,Type1122
A♥ T♥,8♦ 2♦,Type1122
A♥ T♥,8♣ 7♣,Type1122
A♥ T♥,8♣ 6♣,Type1122
A♥ T♥,8♣ 5♣,Type1122
A♥ T♥,8♣ 4♣,Type1122
A♥ T♥,8♣ 3♣,Type1122
A♥ T♥,8♣ 2♣,Type1122
A♥ T♥,7♠ 6♠,Type1122
A♥ T♥,7♠ 5♠,Type1122
A♥ T♥,7♠ 4♠,Type1122
A♥ T♥,7♠ 3♠,Type1122
A♥ T♥,7♠ 2♠,Type1122
A♥ T♥,7♦ 6♦,Type1122
A♥ T♥,7♦ 5♦,Type1122
A♥ T♥,7♦ 4♦,Type1122
A♥ T♥,7♦ 3♦,Type1122
A♥ T♥,7♦ 2♦,Type1122
A♥ T♥,7♣ 6♣,Type1122
A♥ T♥,7♣ 5♣,Type1122
A♥ T♥,7♣ 4♣,Type1122
A♥ T♥,7♣ 3♣,Type1122
A♥ T♥,7♣ 2♣,Type1122
A♥ T♥,6♠ 5♠,Type1122
A♥ T♥,6♠ 4♠,Type1122
A♥ T♥,6♠ 3♠,Type1122
A♥ T♥,6♠ 2♠,Type1122
A♥ T♥,6♦ 5♦,Type1122
A♥ T♥,6♦ 4♦,Type1122
A♥ T♥,6♦ 3♦,Type1122
A♥ T♥,6♦ 2♦,Type1122
A♥ T♥,6♣ 5♣,Type1122
A♥ T♥,6♣ 4♣,Type1122
A♥ T♥,6♣ 3♣,Type1122
A♥ T♥,6♣ 2♣,Type1122
A♥ T♥,5♠ 4♠,Type1122
A♥ T♥,5♠ 3♠,Type1122
A♥ T♥,5♠ 2♠,Type1122
A♥ T♥,5♦ 4♦,Type1122
A♥ T♥,5♦ 3♦,Type1122
A♥ T♥,5♦ 2♦,Type1122
A♥ T♥,5♣ 4♣,Type1122
A♥ T♥,5♣ 3♣,Type1122
A♥ T♥,5♣ 2♣,Type1122
A♥ T♥,4♠ 3♠,Type1122
A♥ T♥,4♠ 2♠,Type1122
A♥ T♥,4♦ 3♦,Type1122
A♥ T♥,4♦ 2♦,Type1122
A♥ T♥,4♣ 3♣,Type1122
A♥ T♥,4♣ 2♣,Type1122
A♥ T♥,3♠ 2♠,Type1122
A♥ T♥,3♦ 2♦,Type1122
A♥ T♥,3♣ 2♣,Type1122
A♥ 9♥,A♦ K♦,Type1122
A♥ 9♥,A♦ Q♦,Type1122
A♥ 9♥,A♦ J♦,Type1122
A♥ 9♥,A♦ T♦,Type1122
A♥ 9♥,A♦ 9♦,Type1122
A♥ 9♥,A♦ 8♦,Type1122
A♥ 9♥,A♦ 7♦,Type1122
A♥ 9♥,A♦ 6♦,Type1122
A♥ 9♥,A♦ 5♦,Type1122
A♥ 9♥,A♦ 4♦,Type1122
A♥ 9♥,A♦ 3♦,Type1122
A♥ 9♥,A♦ 2♦,Type1122
A♥ 9♥,A♣ K♣,Type1122
A♥ 9♥,A♣ Q♣,Type1122
A♥ 9♥,A♣ J♣,Type1122
A♥ 9♥,A♣ T♣,Type1122
A♥ 9♥,A♣ 9♣,Type1122
A♥ 9♥,A♣ 8♣,Type1122
A♥ 9♥,A♣ 7♣,Type1122
A♥ 9♥,A♣ 6♣,Type1122
A♥ 9♥,A♣ 5♣,Type1122
A♥ 9♥,A♣ 4♣,Type1122
A♥ 9♥,A♣ 3♣,Type1122
A♥ 9♥,A♣ 2♣,Type1122
A♥ 9♥,K♠ Q♠,Type1122
A♥ 9♥,K♠ J♠,Type1122
A♥ 9♥,K♠ T♠,Type1122
A♥ 9♥,K♠ 9♠,Type1122
A♥ 9♥,K♠ 8♠,Type1122
A♥ 9♥,K♠ 7♠,Type1122
A♥ 9♥,K♠ 6♠,Type1122
A♥ 9♥,K♠ 5♠,Type1122
A♥ 9♥,K♠ 4♠,Type1122
A♥ 9♥,K♠ 3♠,Type1122
A♥ 9♥,K♠ 2♠,Type1122
A♥ 9♥,K♦ Q♦,Type1122
A♥ 9♥,K♦ J♦,Type1122
A♥ 9♥,K♦ T♦,Type1122
A♥ 9♥,K♦ 9♦,Type1122
A♥ 9♥,K♦ 8♦,Type1122
A♥ 9♥,K♦ 7♦,Type1122
A♥ 9♥,K♦ 6♦,Type1122
A♥ 9♥,K♦ 5♦,Type1122
A♥ 9♥,K♦ 4♦,Type1122
A♥ 9♥,K♦ 3♦,Type1122
A♥ 9♥,K♦ 2♦,Type1122
A♥ 9♥,K♣ Q♣,Type1122
A♥ 9♥,K♣ J♣,Type1122
A♥ 9♥,K♣ T♣,Type1122
A♥ 9♥,K♣ 9♣,Type1122
A♥ 9♥,K♣ 8♣,Type1122
A♥ 9♥,K♣ 7♣,Type1122
A♥ 9♥,K♣ 6♣,Type1122
A♥ 9♥,K♣ 5♣,Type1122
A♥ 9♥,K♣ 4♣,Type1122
A♥ 9♥,K♣ 3♣,Type1122
A♥ 9♥,K♣ 2♣,Type1122
A♥ 9♥,Q♠ J♠,Type1122
A♥ 9♥,Q♠ T♠,Type1122
A♥ 9♥,Q♠ 9♠,Type1122
A♥ 9♥,Q♠ 8♠,Type1122
A♥ 9♥,Q♠ 7♠,Type1122
A♥ 9♥,Q♠ 6♠,Type1122
A♥ 9♥,Q♠ 5♠,Type1122
A♥ 9♥,Q♠ 4♠,Type1122
A♥ 9♥,Q♠ 3♠,Type1122
A♥ 9♥,Q♠ 2♠,Type1122
A♥ 9♥,Q♦ J♦,Type1122
A♥ 9♥,Q♦ T♦,Type1122
A♥ 9♥,Q♦ 9♦,Type1122
A♥ 9♥,Q♦ 8♦,Type1122
A♥ 9♥,Q♦ 7♦,Type1122
A♥ 9♥,Q♦ 6♦,Type1122
A♥ 9♥,Q♦ 5♦,Type1122
A♥ 9♥,Q♦ 4♦,Type1122
A♥ 9♥,Q♦ 3♦,Type1122
A♥ 9♥,Q♦ 2♦,Type1122
A♥ 9♥,Q♣ J♣,Type1122
A♥ 9♥,Q♣ T♣,Type1122
A♥ 9♥,Q♣ 9♣,Type1122
A♥ 9♥,Q♣ 8♣,Type1122
A♥ 9♥,Q♣ 7♣,Type1122
A♥ 9♥,Q♣ 6♣,Type1122
A♥ 9♥,Q♣ 5♣,Type1122
A♥ 9♥,Q♣ 4♣,Type1122
A♥ 9♥,Q♣ 3♣,Type1122
A♥ 9♥,Q♣ 2♣,Type1122
A♥ 9♥,J♠ T♠,Type1122
A♥ 9♥,J♠ 9♠,Type1122
A♥ 9♥,J♠ 8♠,Type1122
A♥ 9♥,J♠ 7♠,Type1122
A♥ 9♥,J♠ 6♠,Type1122
A♥ 9♥,J♠ 5♠,Type1122
A♥ 9♥,J♠ 4♠,Type1122
A♥ 9♥,J♠ 3♠,Type1122
A♥ 9♥,J♠ 2♠,Type1122
A♥ 9♥,J♦ T♦,Type1122
A♥ 9♥,J♦ 9♦,Type1122
A♥ 9♥,J♦ 8♦,Type1122
A♥ 9♥,J♦ 7♦,Type1122
A♥ 9♥,J♦ 6♦,Type1122
A♥ 9♥,J♦ 5♦,Type1122
A♥ 9♥,J♦ 4♦,Type1122
A♥ 9♥,J♦ 3♦,Type1122
A♥ 9♥,J♦ 2♦,Type1122
A♥ 9♥,J♣ T♣,Type1122
A♥ 9♥,J♣ 9♣,Type1122
A♥ 9♥,J♣ 8♣,Type1122
A♥ 9♥,J♣ 7♣,Type1122
A♥ 9♥,J♣ 6♣,Type1122
A♥ 9♥,J♣ 5♣,Type1122
A♥ 9♥,J♣ 4♣,Type1122
A♥ 9♥,J♣ 3♣,Type1122
A♥ 9♥,J♣ 2♣,Type1122
A♥ 9♥,T♠ 9♠,Type1122
A♥ 9♥,T♠ 8♠,Type1122
A♥ 9♥,T♠ 7♠,Type1122
A♥ 9♥,T♠ 6♠,Type1122
A♥ 9♥,T♠ 5♠,Type1122
A♥ 9♥,T♠ 4♠,Type1122
A♥ 9♥,T♠ 3♠,Type1122
A♥ 9♥,T♠ 2♠,Type1122
A♥ 9♥,T♦ 9♦,Type1122
A♥ 9♥,T♦ 8♦,Type1122
A♥ 9♥,T♦ 7♦,Type1122
A♥ 9♥,T♦ 6♦,Type1122
A♥ 9♥,T♦ 5♦,Type1122
A♥ 9♥,T♦ 4♦,Type1122
A♥ 9♥,T♦ 3♦,Type1122
A♥ 9♥,T♦ 2♦,Type1122
A♥ 9♥,T♣ 9♣,Type1122
A♥ 9♥,T♣ 8♣,Type1122
A♥ 9♥,T♣ 7♣,Type1122
A♥ 9♥,T♣ 6♣,Type1122
A♥ 9♥,T♣ 5♣,Type1122
A♥ 9♥,T♣ 4♣,Type1122
A♥ 9♥,T♣ 3♣,Type1122
A♥ 9♥,T♣ 2♣,Type1122
A♥ 9♥,9♠ 8♠,Type1122
A♥ 9♥,9♠ 7♠,Type1122
A♥ 9♥,9♠ 6♠,Type1122
A♥ 9♥,9♠ 5♠,Type1122
A♥ 9♥,9♠ 4♠,Type1122
A♥ 9♥,9♠ 3♠,Type1122
A♥ 9♥,9♠ 2♠,Type1122
A♥ 9♥,9♦ 8♦,Type1122
A♥ 9♥,9♦ 7♦,Type1122
A♥ 9♥,9♦ 6♦,Type1122
A♥ 9♥,9♦ 5♦,Type1122
A♥ 9♥,9♦ 4♦,Type1122
A♥ 9♥,9♦ 3♦,Type1122
A♥ 9♥,9♦ 2♦,Type1122
A♥ 9♥,9♣ 8♣,Type1122
A♥ 9♥,9♣ 7♣,Type1122
A♥ 9♥,9♣ 6♣,Type1122
A♥ 9♥,9♣ 5♣,Type1122
A♥ 9♥,9♣ 4♣,Type1122
A♥ 9♥,9♣ 3♣,Type1122
A♥ 9♥,9♣ 2♣,Type1122
A♥ 9♥,8♠ 7♠,Type1122
A♥ 9♥,8♠ 6♠,Type1122
A♥ 9♥,8♠ 5♠,Type1122
A♥ 9♥,8♠ 4♠,Type1122
A♥ 9♥,8♠ 3♠,Type1122
A♥ 9♥,8♠ 2♠,Type1122
A♥ 9♥,8♦ 7♦,Type1122
A♥ 9♥,8♦ 6♦,Type1122
A♥ 9♥,8♦ 5♦,Type1122
A♥ 9♥,8♦ 4♦,Type1122
A♥ 9♥,8♦ 3♦,Type1122
A♥ 9♥,8♦ 2♦,Type1122
A♥ 9♥,8♣ 7♣,Type1122
A♥ 9♥,8♣ 6♣,Type1122
A♥ 9♥,8♣ 5♣,Type1122
A♥ 9♥,8♣ 4♣,Type1122
A♥ 9♥,8♣ 3♣,Type1122
A♥ 9♥,8♣ 2♣,Type1122
A♥ 9♥,7♠ 6♠,Type1122
A♥ 9♥,7♠ 5♠,Type1122
A♥ 9♥,7♠ 4♠,Type1122
A♥ 9♥,7♠ 3♠,Type1122
A♥ 9♥,7♠ 2♠,Type1122
A♥ 9♥,7♦ 6♦,Type1122
A♥ 9♥,7♦ 5♦,Type1122
A♥ 9♥,7♦ 4♦,Type1122
A♥ 9♥,7♦ 3♦,Type1122
A♥ 9♥,7♦ 2♦,Type1122
A♥ 9♥,7♣ 6♣,Type1122
A♥ 9♥,7♣ 5♣,Type1122
A♥ 9♥,7♣ 4♣,Type1122
A♥ 9♥,7♣ 3♣,Type1122
A♥ 9♥,7♣ 2♣,Type1122
A♥ 9♥,6♠ 5♠,Type1122
A♥ 9♥,6♠ 4♠,Type1122
A♥ 9♥,6♠ 3♠,Type1122
A♥ 9♥,6♠ 2♠,Type1122
A♥ 9♥,6♦ 5♦,Type1122
A♥ 9♥,6♦ 4♦,Type1122
A♥ 9♥,6♦ 3♦,Type1122
A♥ 9♥,6♦ 2♦,Type1122
A♥ 9♥,6♣ 5♣,Type1122
A♥ 9♥,6♣ 4♣,Type1122
A♥ 9♥,6♣ 3♣,Type1122
A♥ 9♥,6♣ 2♣,Type1122
A♥ 9♥,5♠ 4♠,Type1122
A♥ 9♥,5♠ 3♠,Type1122
A♥ 9♥,5♠ 2♠,Type1122
A♥ 9♥,5♦ 4♦,Type1122
A♥ 9♥,5♦ 3♦,Type1122
A♥ 9♥,5♦ 2♦,Type1122
A♥ 9♥,5♣ 4♣,Type1122
A♥ 9♥,5♣ 3♣,Type1122
A♥ 9♥,5♣ 2♣,Type1122
A♥ 9♥,4♠ 3♠,Type1122
A♥ 9♥,4♠ 2♠,Type1122
A♥ 9♥,4♦ 3♦,Type1122
A♥ 9♥,4♦ 2♦,Type1122
A♥ 9♥,4♣ 3♣,Type1122
A♥ 9♥,4♣ 2♣,Type1122
A♥ 9♥,3♠ 2♠,Type1122
A♥ 9♥,3♦ 2♦,Type1122
A♥ 9♥,3♣ 2♣,Type1122
A♥ 8♥,A♦ K♦,Type1122
A♥ 8♥,A♦ Q♦,Type1122
A♥ 8♥,A♦ J♦,Type1122
A♥ 8♥,A♦ T♦,Type1122
A♥ 8♥,A♦ 9♦,Type1122
A♥ 8♥,A♦ 8♦,Type1122
A♥ 8♥,A♦ 7♦,Type1122
A♥ 8♥,A♦ 6♦,Type1122
A♥ 8♥,A♦ 5♦,Type1122
A♥ 8♥,A♦ 4♦,Type1122
A♥ 8♥,A♦ 3♦,Type1122
A♥ 8♥,A♦ 2♦,Type1122
A♥ 8♥,A♣ K♣,Type1122
A♥ 8♥,A♣ Q♣,Type1122
A♥ 8♥,A♣ J♣,Type1122
A♥ 8♥,A♣ T♣,Type1122
A♥ 8♥,A♣ 9♣,Type1122
A♥ 8♥,A♣ 8♣,Type1122
A♥ 8♥,A♣ 7♣,Type1122
A♥ 8♥,A♣ 6♣,Type1122
A♥ 8♥,A♣ 5♣,Type1122
A♥ 8♥,A♣ 4♣,Type1122
A♥ 8♥,A♣ 3♣,Type1122
A♥ 8♥,A♣ 2♣,Type1122
A♥ 8♥,K♠ Q♠,Type1122
A♥ 8♥,K♠ J♠,Type1122
A♥ 8♥,K♠ T♠,Type1122
A♥ 8♥,K♠ 9♠,Type1122
A♥ 8♥,K♠ 8♠,Type1122
A♥ 8♥,K♠ 7♠,Type1122
A♥ 8♥,K♠ 6♠,Type1122
A♥ 8♥,K♠ 5♠,Type1122
A♥ 8♥,K♠ 4♠,Type1122
A♥ 8♥,K♠ 3♠,Type1122
A♥ 8♥,K♠ 2♠,Type1122
A♥ 8♥,K♦ Q♦,Type1122
A♥ 8♥,K♦ J♦,Type1122
A♥ 8♥,K♦ T♦,Type1122
A♥ 8♥,K♦ 9♦,Type1122
A♥ 8♥,K♦ 8♦,Type1122
A♥ 8♥,K♦ 7♦,Type1122
A♥ 8♥,K♦ 6♦,Type1122
A♥ 8♥,K♦ 5♦,Type1122
A♥ 8♥,K♦ 4♦,Type1122
A♥ 8♥,K♦ 3♦,Type1122
A♥ 8♥,K♦ 2♦,Type1122
A♥ 8♥,K♣ Q♣,Type1122
A♥ 8♥,K♣ J♣,Type1122
A♥ 8♥,K♣ T♣,Type1122
A♥ 8♥,K♣ 9♣,Type1122
A♥ 8♥,K♣ 8♣,Type1122
A♥ 8♥,K♣ 7♣,Type1122
A♥ 8♥,K♣ 6♣,Type1122
A♥ 8♥,K♣ 5♣,Type1122
A♥ 8♥,K♣ 4♣,Type1122
A♥ 8♥,K♣ 3♣,Type1122
A♥ 8♥,K♣ 2♣,Type1122
A♥ 8♥,Q♠ J♠,Type1122
A♥ 8♥,Q♠ T♠,Type1122
A♥ 8♥,Q♠ 9♠,Type1122
A♥ 8♥,Q♠ 8♠,Type1122
A♥ 8♥,Q♠ 7♠,Type1122
A♥ 8♥,Q♠ 6♠,Type1122
A♥ 8♥,Q♠ 5♠,Type1122
A♥ 8♥,Q♠ 4♠,Type1122
A♥ 8♥,Q♠ 3♠,Type1122
A♥ 8♥,Q♠ 2♠,Type1122
A♥ 8♥,Q♦ J♦,Type1122
A♥ 8♥,Q♦ T♦,Type1122
A♥ 8♥,Q♦ 9♦,Type1122
A♥ 8♥,Q♦ 8♦,Type1122
A♥ 8♥,Q♦ 7♦,Type1122
A♥ 8♥,Q♦ 6♦,Type1122
A♥ 8♥,Q♦ 5♦,Type1122
A♥ 8♥,Q♦ 4♦,Type1122
A♥ 8♥,Q♦ 3♦,Type1122
A♥ 8♥,Q♦ 2♦,Type1122
A♥ 8♥,Q♣ J♣,Type1122
A♥ 8♥,Q♣ T♣,Type1122
A♥ 8♥,Q♣ 9♣,Type1122
A♥ 8♥,Q♣ 8♣,Type1122
A♥ 8♥,Q♣ 7♣,Type1122
A♥ 8♥,Q♣ 6♣,Type1122
A♥ 8♥,Q♣ 5♣,Type1122
A♥ 8♥,Q♣ 4♣,Type1122
A♥ 8♥,Q♣ 3♣,Type1122
A♥ 8♥,Q♣ 2♣,Type1122
A♥ 8♥,J♠ T♠,Type1122
A♥ 8♥,J♠ 9♠,Type1122
A♥ 8♥,J♠ 8♠,Type1122
A♥ 8♥,J♠ 7♠,Type1122
A♥ 8♥,J♠ 6♠,Type1122
A♥ 8♥,J♠ 5♠,Type1122
A♥ 8♥,J♠ 4♠,Type1122
A♥ 8♥,J♠ 3♠,Type1122
A♥ 8♥,J♠ 2♠,Type1122
A♥ 8♥,J♦ T♦,Type1122
A♥ 8♥,J♦ 9♦,Type1122
A♥ 8♥,J♦ 8♦,Type1122
A♥ 8♥,J♦ 7♦,Type1122
A♥ 8♥,J♦ 6♦,Type1122
A♥ 8♥,J♦ 5♦,Type1122
A♥ 8♥,J♦ 4♦,Type1122
A♥ 8♥,J♦ 3♦,Type1122
A♥ 8♥,J♦ 2♦,Type1122
A♥ 8♥,J♣ T♣,Type1122
A♥ 8♥,J♣ 9♣,Type1122
A♥ 8♥,J♣ 8♣,Type1122
A♥ 8♥,J♣ 7♣,Type1122
A♥ 8♥,J♣ 6♣,Type1122
A♥ 8♥,J♣ 5♣,Type1122
A♥ 8♥,J♣ 4♣,Type1122
A♥ 8♥,J♣ 3♣,Type1122
A♥ 8♥,J♣ 2♣,Type1122
A♥ 8♥,T♠ 9♠,Type1122
A♥ 8♥,T♠ 8♠,Type1122
A♥ 8♥,T♠ 7♠,Type1122
A♥ 8♥,T♠ 6♠,Type1122
A♥ 8♥,T♠ 5♠,Type1122
A♥ 8♥,T♠ 4♠,Type1122
A♥ 8♥,T♠ 3♠,Type1122
A♥ 8♥,T♠ 2♠,Type1122
A♥ 8♥,T♦ 9♦,Type1122
A♥ 8♥,T♦ 8♦,Type1122
A♥ 8♥,T♦ 7♦,Type1122
