Higher,Lower,HigherWins,LowerWins,Ties
4194432,70368744439808,1187018,429156,96130
34360786944,2147483776,1187018,429156,96130
281483566645248,17592187092992,1187018,429156,96130
268697600,34,474406,451230,786668
18691697672192,32800,474406,451230,786668
17592186044420,2281701376,474406,451230,786668
2201170739200,278528,474406,451230,786668
17592186045440,8830452760576,1089772,607302,15230
8388640,281474976710672,1089772,607302,15230
68719738880,131584,1089772,607302,15230
562952100904960,1077936128,1089772,607302,15230
140737496743936,2147483664,1078250,620728,13326
562949955518464,1073741856,1078250,620728,13326
17179870208,8796093284352,1078250,620728,13326
68719476992,17592186175488,1078250,620728,13326
17592186044418,134479872,36748,36748,1638808
1101659111424,16416,36748,36748,1638808
549755813952,268697600,906452,718723,87129
524289,2201170739200,906452,718723,87129
4294975488,17592186044420,906452,718723,87129
35184439197696,32800,906452,718723,87129
137438953536,140737488355330,1087052,613516,11736
4294969344,136314880,1087052,613516,11736
35184388866048,1116691496960,1087052,613516,11736
1125899907366912,16640,1087052,613516,11736
4328521728,320,1118687,557035,36582
528384,175921860444160,1118687,557035,36582
2251799813685312,21474836480,1118687,557035,36582
35459249995776,2621440,1118687,557035,36582
4303355904,4210688,1051868,643463,16973
35253091565568,34493956096,1051868,643463,16973
525312,514,1051868,643463,16973
562949953421376,282574488338432,1051868,643463,16973
137707388928,786432,926418,774031,11855
1128098930098176,6442450944,926418,774031,11855
2052,52776558133248,926418,774031,11855
16809984,96,926418,774031,11855
768,70368878395392,1216591,475826,19887
422212465065984,8589950976,1216591,475826,19887
6291456,1099511627904,1216591,475826,19887
51539607552,1048578,1216591,475826,19887
70369817919488,8796093022336,18738,31100,1662466
1048592,8796093022336,18738,31100,1662466
8590065664,1048592,18738,31100,1662466
70369817919488,8590065664,18738,31100,1662466
16781312,270336,1098040,605130,9134
2251799813687296,33,1098040,605130,9134
137472507904,2214592512,1098040,605130,9134
1126174784749568,18141941858304,1098040,605130,9134
36864,1125899906842625,1119680,583200,9424
2473901162496,83886080,1119680,583200,9424
301989888,10240,1119680,583200,9424
2251799813685252,687194767360,1119680,583200,9424
567347999932416,2199023255554,1116849,576645,18810
69256347648,1099780063232,1116849,576645,18810
1032,16388,1116849,576645,18810
8454144,134250496,1116849,576645,18810
34628173824,1073750016,1099694,587318,25292
4227072,131073,1099694,587318,25292
283673999966208,8796160131072,1099694,587318,25292
516,549755813904,1099694,587318,25292
824633720832,1099511889920,1003872,699004,9428
12288,17592186060800,1003872,699004,9428
100663296,134217760,1003872,699004,9428
2251799813685249,2147483650,1003872,699004,9428
35184506306560,12,826457,803300,82547
524290,805306368,826457,803300,82547
4294983680,6597069766656,826457,803300,82547
1099511627840,98304,826457,803300,82547
17592219598848,17246978048,1020228,684703,7373
2147487744,2105344,1020228,684703,7373
274877906976,141287244169216,1020228,684703,7373
2251799813947392,257,1020228,684703,7373
34359738369,2199291691008,520962,1168842,22500
281474976718848,2199023255556,520962,1168842,22500
549760008192,268468224,520962,1168842,22500
67109376,32772,520962,1168842,22500
1125899907891200,70918499991552,1218202,431337,62765
137438953600,8657043456,1218202,431337,62765
70368760954880,1056768,1218202,431337,62765
8589936640,129,1218202,431337,62765
140737488359424,10485760,1150604,530948,30752
2251816993554432,1280,1150604,530948,30752
274880004096,703687441776640,1150604,530948,30752
33554688,85899345920,1150604,530948,30752
8594128896,2147483650,1147818,541407,23079
70403103916032,17592186060800,1147818,541407,23079
281474976710784,134217760,1147818,541407,23079
1049088,1099511889920,1147818,541407,23079
1126449662656512,3072,1182975,433406,95923
206158430208,16785408,1182975,433406,95923
25165824,2049,1182975,433406,95923
1688849860263936,137506062336,1182975,433406,95923
274945015808,562949953486848,1068463,635502,8339
33562624,68719476744,1068463,635502,8339
4097,4398054899712,1068463,635502,8339
2252349569499136,536871936,1068463,635502,8339
1125899906842626,137438969856,36761,36761,1638782
150994944,1099511629824,36761,36761,1638782
1236950581248,16777218,36761,36761,1638782
1125900041060352,18432,36761,36761,1638782
274877906946,281477124194304,1000171,704027,8106
2251799813701632,17592186044928,1000171,704027,8106
1099545182208,34360000512,1000171,704027,8106
134221824,4194336,1000171,704027,8106
140737488359424,144,1059884,644508,7912
274880004096,9663676416,1059884,644508,7912
33554688,1179648,1059884,644508,7912
2251816993554432,79164837199872,1059884,644508,7912
4294969344,262160,1063234,638455,10615
1125899907366912,8796093022240,1063234,638455,10615
35184388866048,2147614720,1063234,638455,10615
137438953536,17593259786240,1063234,638455,10615
35184372090880,67108880,1135335,564403,12566
137439477760,1073741825,1135335,564403,12566
16777280,549755944960,1135335,564403,12566
1125904201809920,8796093030400,1135335,564403,12566
35184372097024,2147483680,465464,1229325,17515
67108928,17592186306560,465464,1229325,17515
549756338176,2147483680,465464,1229325,17515
4294967297,17592186306560,465464,1229325,17515
4195328,65568,1107967,587483,16854
281543696187392,4400193994752,1107967,587483,16854
34368126976,537133056,1107967,587483,16854
562949953421824,17592186044424,1107967,587483,16854
281474993487872,17716740096,1088534,612674,11096
137438953984,145135534866432,1088534,612674,11096
1125899911036928,264,1088534,612674,11096
34359740416,2162688,1088534,612674,11096
142606336,4194560,925282,770349,16673
562949953421314,281492156579840,925282,770349,16673
17408,140737488355840,925282,770349,16673
1168231104512,34361835520,925282,770349,16673
8589942784,18691697672192,897481,762514,52309
70368811286528,34,897481,762514,52309
1048577,2281701376,897481,762514,52309
549755814016,278528,897481,762514,52309
67109120,70369281048576,971564,705406,35334
140737488363520,8590000128,971564,705406,35334
549757911040,4398046511232,971564,705406,35334
17179869185,1048584,971564,705406,35334
70368744308736,134217729,1088493,569197,54614
8589934608,549755830272,1088493,569197,54614
1073741952,1099511635968,1088493,569197,54614
8796094070784,67108866,1088493,569197,54614
687194767360,2199027449856,1003084,696234,12986
10240,281474976743424,1003084,696234,12986
1125899906842625,34359738372,1003084,696234,12986
83886080,268435968,1003084,696234,12986
34359738384,549822922752,799373,887002,25929
8796097216512,67117056,799373,887002,25929
281474976841728,549755813889,799373,887002,25929
1073742336,8193,799373,887002,25929
4608,4831838208,1072289,631941,8074
2533274790395904,589824,1072289,631941,8074
37748736,39582418599936,1072289,631941,8074
309237645312,72,1072289,631941,8074
17188257792,67109376,1152575,543126,16603
2098176,281474976718848,1152575,543126,16603
140806207832064,549760008192,1152575,543126,16603
562949953421568,34359738369,1152575,543126,16603
68736253952,565148976676864,1192153,475681,44470
8390656,68987912192,1192153,475681,44470
1125899906843648,8421376,1192153,475681,44470
563087392374784,1028,1192153,475681,44470
137975824384,1099511635968,1154300,543722,14282
16842752,134217729,1154300,543722,14282
1130297953353728,67108866,1154300,543722,14282
2056,549755830272,1154300,543722,14282
140771848093696,70368744178176,1141743,383414,187147
34360786944,2097664,1141743,383414,187147
281474976710912,4194432,1141743,383414,187147
281483566645248,17184063488,1141743,383414,187147
8388672,524296,1207967,423545,80792
35184372089856,4398046511168,1207967,423545,80792
68720001024,4295032832,1207967,423545,80792
562954248388608,35184908959744,1207967,423545,80792
570425344,17179869440,496075,1209641,6588
4672924418048,140737490452480,496075,1209641,6588
2251799813685256,17179869440,496075,1209641,6588
69632,140737490452480,496075,1209641,6588
2251799813685252,35184372088840,1002599,700051,9654
301989888,537395200,1002599,700051,9654
2473901162496,4402341478400,1002599,700051,9654
36864,65600,1002599,700051,9654
67108992,134250496,932750,722886,56668
549756862464,1099780063232,932750,722886,56668
70368744185856,16388,932750,722886,56668
8589934593,2199023255554,932750,722886,56668
562949953421328,140806207832064,1132437,398457,181410
562949953421568,132096,1132437,398457,181410
8864812498944,17188257792,1132437,398457,181410
1082130432,2098176,1132437,398457,181410
1040,524292,1096529,599042,16733
571746046443520,2199023255616,1096529,599042,16733
69793218560,35184640524288,1096529,599042,16733
8519680,4295000064,1096529,599042,16733
1099511627808,32770,950769,442498,319037
262146,268451840,950769,442498,319037
17592320262144,1099511627780,950769,442498,319037
2147500032,2199157473280,950769,442498,319037
262208,536887296,1072669,559124,80511
2148007936,4398180728832,1072669,559124,80511
35184372088864,65538,1072669,559124,80511
17596481011712,1099511627784,1072669,559124,80511
4352,2147483680,813787,891090,7427
35651584,17592186306560,813787,891090,7427
2392537302040576,17592186306560,813787,891090,7427
292057776128,2147483680,813787,891090,7427
8589934596,18691697672192,969020,691662,51622
268435584,278528,969020,691662,51622
2199024304128,2281701376,969020,691662,51622
70368744210432,34,969020,691662,51622
67112960,10240,1294874,387192,30238
274877906945,687194767360,1294874,387192,30238
2251799813693440,1125899906842625,1294874,387192,30238
549789368320,83886080,1294874,387192,30238
2336462209024,4718592,907845,793067,11392
285212672,576,907845,793067,11392
34816,316659348799488,907845,793067,11392
1125899906842628,38654705664,907845,793067,11392
2251799813686272,562949953683456,1286075,398030,28199
8392704,2147484672,1286075,398030,28199
68753031168,17592194433024,1286075,398030,28199
563224831328256,68719476768,1286075,398030,28199
17246978048,2148532224,960844,717403,34057
2105344,262272,960844,717403,34057
141287244169216,17600775979008,960844,717403,34057
257,70368744177696,960844,717403,34057
4398046511136,2199023255560,960249,415280,336775
2147549184,536903680,960249,415280,336775
17592722915328,4398314946560,960249,415280,336775
262152,65540,960249,415280,336775
2251799817879552,4311744512,1102086,602962,7256
274877907456,526336,1102086,602962,7256
34359742464,35321811042304,1102086,602962,7256
281475010265088,1125899906842688,1102086,602962,7256
8912896,2199023255560,1097996,598097,16211
73014444032,65540,1097996,598097,16211
598134325510144,536903680,1097996,598097,16211
1088,4398314946560,1097996,598097,16211
281749854617600,1056,1030231,675282,6791
34393292800,580542139465728,1030231,675282,6791
4198400,70866960384,1030231,675282,6791
2251799813685760,8650752,1030231,675282,6791
4224,281509336449024,542278,1164061,5965
283467841536,4194816,542278,1164061,5965
2322168557862912,34363932672,542278,1164061,5965
34603008,281474976711168,542278,1164061,5965
17592186045440,4294975488,1084309,612165,15830
8388640,35184439197696,1084309,612165,15830
68719738880,549755813952,1084309,612165,15830
562952100904960,524289,1084309,612165,15830
281474976727040,1073741826,1165527,461711,85066
34359738370,1099511758848,1165527,461711,85066
134218240,8796093038592,1165527,461711,85066
1099515822080,134217744,1165527,461711,85066
100663296,138412032,1035575,665929,10800
2251799813685249,281474976710658,1035575,665929,10800
12288,16896,1035575,665929,10800
824633720832,1133871366144,1035575,665929,10800
524292,5497558138880,918531,711439,82334
2199023255616,671088640,918531,711439,82334
4295000064,10,918531,711439,82334
35184640524288,81920,918531,711439,82334
2251799822073856,17179869188,1145632,560159,6513
68719480832,140737488388096,1145632,560159,6513
562949986975744,268435712,1145632,560159,6513
274877907968,2199025352704,1145632,560159,6513
70368744177672,8589934594,601116,361686,749502
4406636445696,1099512676352,601116,361686,749502
537919488,134217856,601116,361686,749502
70368744194048,65664,601116,361686,749502
562949953422336,2199023255808,1505595,198725,7984
8389632,2097156,1505595,198725,7984
68727865344,17179901952,1505595,198725,7984
563018672898048,140737756790784,1505595,198725,7984
4398050705408,17592186044480,937873,751386,23045
34359738376,524320,937873,751386,23045
536871424,35186519572480,937873,751386,23045
281474976776192,4295229440,937873,751386,23045
768,536870914,1132849,558420,21035
6291456,4398046527488,1132849,558420,21035
422212465065984,1099511693312,1132849,558420,21035
51539607552,134217736,1132849,558420,21035
274911461376,65538,1444143,260110,8051
2252074691592192,536887296,1444143,260110,8051
33558528,1099511627784,1444143,260110,8051
2251799813689344,4398180728832,1444143,260110,8051
844424930131968,1099511627778,877757,817259,17288
103079215104,1099645845504,877757,817259,17288
1536,16386,877757,817259,17288
12582912,134234112,877757,817259,17288
285212672,8796093022464,993580,708418,10306
1125899906842628,17180000256,993580,708418,10306
2336462209024,2097168,993580,708418,10306
34816,140738562097152,993580,708418,10306
8796094070784,1073741825,1136466,393246,182592
70368744308736,67108880,1136466,393246,182592
1073741952,549755944960,1136466,393246,182592
8589934608,8796093030400,1136466,393246,182592
2050,17179877376,1117672,581745,12887
16793600,140737555464192,1117672,581745,12887
137573171200,549755814144,1117672,581745,12887
1126999418470400,2097153,1117672,581745,12887
549764202496,70368744177696,933801,762087,16416
68719476737,262272,933801,762087,16416
67109888,17600775979008,933801,762087,16416
562949953429504,2148532224,933801,762087,16416
1125899907104768,16785408,813677,436247,462380
137438953504,2049,813677,436247,462380
1126449662656512,17592202821632,813677,436247,462380
137506062336,2147485696,813677,436247,462380
562949953422336,35184640524288,1469507,235886,6911
563018672898048,4295000064,1469507,235886,6911
68727865344,524292,1469507,235886,6911
8389632,2199023255616,1469507,235886,6911
141287244169216,1074003968,955170,724720,32414
17246978048,131104,955170,724720,32414
2105344,17592186044432,955170,724720,32414
257,8798240505856,955170,724720,32414
2251799813685504,65568,1093929,610987,7388
2101248,537133056,1093929,610987,7388
141012366262272,17592186044424,1093929,610987,7388
17213423616,4400193994752,1093929,610987,7388
4296015872,21990232555520,1032258,632611,47435
524416,2684354560,1032258,632611,47435
70368744177728,327680,1032258,632611,47435
35192962023424,40,1032258,632611,47435
137447342080,16777280,401122,1212565,98617
16778240,35184372090880,401122,1212565,98617
1125904201809920,562949953423360,401122,1212565,98617
1125968626319360,137439477760,401122,1212565,98617
4415226380288,1572864,862821,817183,32300
140737488355336,12884901888,862821,817183,32300
65792,105553116266496,862821,817183,32300
538968064,192,862821,817183,32300
2473901162496,281474978807808,927285,777544,7475
2251799813685252,17179869696,927285,777544,7475
301989888,34359738624,927285,777544,7475
36864,140737492549632,927285,777544,7475
4294967312,2199023779840,734922,380223,597159
35184372219904,4294967300,734922,380223,597159
35184372121600,1073741888,734922,380223,597159
8796093546496,268435520,734922,380223,597159
541065216,549755813889,790873,895674,25757
4432406249472,8193,790873,895674,25757
66048,549822922752,790873,895674,25757
281474976710664,67117056,790873,895674,25757
4429185024,18691697672192,1027546,477493,207265
36283883716608,34,1027546,477493,207265
66,278528,1027546,477493,207265
540672,2281701376,1027546,477493,207265
4398046511616,140737555464192,1075745,611562,24997
4194312,549755814144,1075745,611562,24997
281475513581568,17179877376,1075745,611562,24997
34359803904,2097153,1075745,611562,24997
2105344,1073741840,566463,1129626,16215
257,8796093153280,566463,1129626,16215
141287244169216,1073741840,566463,1129626,16215
17246978048,8796093153280,566463,1129626,16215
268435712,134225920,1105472,569891,36941
140737488388096,16385,1105472,569891,36941
2199025352704,1099578736640,1105472,569891,36941
17179869188,549755813890,1105472,569891,36941
10,67108865,827533,824154,60617
81920,549755822080,827533,824154,60617
5497558138880,549755822080,827533,824154,60617
671088640,67108865,827533,824154,60617
2199023257600,67141632,1218548,431918,61838
137438986240,2199023255553,1218548,431918,61838
1125900175278080,8196,1218548,431918,61838
16777220,550024249344,1218548,431918,61838
1125900175278080,8589950976,1067989,631337,12978
2199023257600,70368878395392,1067989,631337,12978
16777220,1099511627904,1067989,631337,12978
137438986240,1048578,1067989,631337,12978
562951027163136,71303168,1090244,605628,16432
8796093023232,584115552256,1090244,605628,16432
68719607808,8704,1090244,605628,16432
8388624,281474976710657,1090244,605628,16432
562949953421568,17179877376,1259473,375112,77719
2098176,140737555464192,1259473,375112,77719
140806207832064,2097153,1259473,375112,77719
17188257792,549755814144,1259473,375112,77719
33554440,9216,1112565,589654,10085
274877972480,75497472,1112565,589654,10085
4398046515200,562949953421313,1112565,589654,10085
2251800350556160,618475290624,1112565,589654,10085
1128098930098176,140737488355344,1025593,674359,12352
2052,131328,1025593,674359,12352
16809984,1075838976,1025593,674359,12352
137707388928,8813272891392,1025593,674359,12352
4398046511168,16386,805058,871336,35910
524296,134234112,805058,871336,35910
4295032832,1099645845504,805058,871336,35910
35184908959744,1099511627778,805058,871336,35910
562949953945600,1056768,1042237,653204,16863
35184380477440,70918499991552,1042237,653204,16863
68719476800,129,1042237,653204,16863
4294968320,8657043456,1042237,653204,16863
35184372088960,8796093038592,1123112,539039,50153
1048640,134217744,1123112,539039,50153
8590458880,1099511758848,1123112,539039,50153
70373039144960,1073741826,1123112,539039,50153
4224,67108868,1143706,558014,10584
2322168557862912,2199023263744,1143706,558014,10584
283467841536,268435457,1143706,558014,10584
34603008,549755846656,1143706,558014,10584
33,67239936,1016954,403234,292116
2214592512,8796093022209,1016954,403234,292116
270336,550829555712,1016954,403234,292116
18141941858304,8208,1016954,403234,292116
34359742464,589824,1031682,673591,7031
2251799817879552,72,1031682,673591,7031
274877907456,39582418599936,1031682,673591,7031
281475010265088,4831838208,1031682,673591,7031
68786585600,2199023386624,999891,695822,16591
1025,8796093054976,999891,695822,16591
563499709235200,1073741828,999891,695822,16591
8396800,268435472,999891,695822,16591
81920,1099645845504,631153,1002922,78229
10,134234112,631153,1002922,78229
5497558138880,16386,631153,1002922,78229
671088640,1099511627778,631153,1002922,78229
1125899906842752,8388612,1102818,597575,11911
1050624,68719509504,1102818,597575,11911
8606711808,562950221856768,1102818,597575,11911
70506183131136,2199023256576,1102818,597575,11911
16777344,4299161600,1072228,628957,11119
137440002048,35218731827200,1072228,628957,11119
70368744179712,524800,1072228,628957,11119
1125908496777216,281474976710720,1072228,628957,11119
2267742732288,1099511644160,773586,920382,18336
33792,1099511644160,773586,920382,18336
276824064,134217730,773586,920382,18336
562949953421316,134217730,773586,920382,18336
1108101562368,17592186044432,897192,760932,54180
70368744177666,131104,897192,760932,54180
16512,1074003968,897192,760932,54180
135266304,8798240505856,897192,760932,54180
35459249995776,281475010265088,394730,1182966,134608
2251799817879552,528384,394730,1182966,134608
2251799813685312,274877907456,394730,1182966,134608
4328521728,34359742464,394730,1182966,134608
2199027449856,134250496,1157705,449928,104671
34359738372,1099780063232,1157705,449928,104671
281474976743424,2199023255554,1157705,449928,104671
268435968,16388,1157705,449928,104671
4194560,16385,1148828,541113,22363
140737488355840,549755813890,1148828,541113,22363
281492156579840,1099578736640,1148828,541113,22363
34361835520,134225920,1148828,541113,22363
281474976711168,2199027449856,89141,1577703,45460
281509336449024,268435968,89141,1577703,45460
34359738372,4194816,89141,1577703,45460
281474976743424,34363932672,89141,1577703,45460
137438953488,351843720888320,891208,810747,10349
8796109799424,42949672960,891208,810747,10349
1073743872,5242880,891208,810747,10349
1125899906973696,640,891208,810747,10349
274877908992,17039360,1200063,492611,19630
2251799830462464,139586437120,1200063,492611,19630
1125899940397056,2080,1200063,492611,19630
137438957568,1143492092887040,1200063,492611,19630
68721573888,134217729,1135468,559471,17365
562967133290496,1099511635968,1135468,559471,17365
8388864,549755830272,1135468,559471,17365
140737488356352,67108866,1135468,559471,17365
34368126976,1073741828,1100623,595930,15751
562949953421824,268435472,1100623,595930,15751
4195328,2199023386624,1100623,595930,15751
281543696187392,8796093054976,1100623,595930,15751
1099511628800,516,972420,721829,18055
562950087639040,283673999966208,972420,721829,18055
68719493120,34628173824,972420,721829,18055
8388610,4227072,972420,721829,18055
274886295552,135168,1214071,403952,94281
9070970929152,562949953425408,1214071,403952,94281
2251868533161984,1107296256,1214071,403952,94281
2251799813685264,33555456,1214071,403952,94281
137438957568,68719493120,1167608,535726,8970
2251799830462464,8388610,1167608,535726,8970
1125899940397056,562950087639040,1167608,535726,8970
274877908992,1099511628800,1167608,535726,8970
17179869188,70368744177696,928861,749073,34370
268435712,2148532224,928861,749073,34370
2199025352704,17600775979008,928861,749073,34370
140737488388096,262272,928861,749073,34370
70506183131136,8589934624,1193399,462466,56439
1125899906842752,70368744439808,1193399,462466,56439
1050624,2147483776,1193399,462466,56439
8606711808,17592187092992,1193399,462466,56439
274945015808,33,1220386,471682,20236
33562624,18141941858304,1220386,471682,20236
4097,2214592512,1220386,471682,20236
2252349569499136,270336,1220386,471682,20236
68719476752,262176,499403,1203485,9416
1073742848,17594333528064,499403,1203485,9416
562949953552384,2147745792,499403,1203485,9416
8796101410816,17592186044448,499403,1203485,9416
140737496743936,32800,1122876,573904,15524
562949955518464,2201170739200,1122876,573904,15524
17179870208,17592186044420,1122876,573904,15524
68719476992,268697600,1122876,573904,15524
4328521728,140737756790784,1087556,617466,7282
35459249995776,2199023255808,1087556,617466,7282
528384,17179901952,1087556,617466,7282
2251799813685312,2097156,1087556,617466,7282
4295000064,2148007936,863627,367390,481287
35184372088864,2199023255616,863627,367390,481287
35184640524288,17596481011712,863627,367390,481287
524292,262208,863627,367390,481287
68719476800,17180131328,1068550,628380,15374
35184380477440,2097184,1068550,628380,15374
4294968320,17592186044672,1068550,628380,15374
562949953945600,140739635838976,1068550,628380,15374
1407374883553280,16777224,381302,1202727,128275
171798691840,4398046513152,381302,1202727,128275
1125900443713536,20971520,381302,1202727,128275
137439019008,2560,381302,1202727,128275
35253091565568,18141941858304,1106507,588815,16982
525312,270336,1106507,588815,16982
4303355904,2214592512,1106507,588815,16982
562949953421376,33,1106507,588815,16982
570425344,562949953425408,434656,1178112,99536
2251799813685256,274886295552,434656,1178112,99536
2251868533161984,69632,434656,1178112,99536
4672924418048,33555456,434656,1178112,99536
274877915136,17716740096,976450,725455,10399
549755817984,264,976450,725455,10399
33554433,2162688,976450,725455,10399
2251799880794112,145135534866432,976450,725455,10399
139586437120,69793218560,1104810,594538,12956
17039360,8519680,1104810,594538,12956
1143492092887040,571746046443520,1104810,594538,12956
2080,1040,1104810,594538,12956
33562624,1100048498688,1026516,675997,9791
4097,134283264,1026516,675997,9791
274945015808,4398046511106,1026516,675997,9791
2252349569499136,16392,1026516,675997,9791
35184405643264,16809984,1037170,666304,8830
2251799814209536,1128098930098176,1037170,666304,8830
4294971392,2052,1037170,666304,8830
274877907008,137707388928,1037170,666304,8830
36864,6291456,882315,821330,8659
2473901162496,422212465065984,882315,821330,8659
2251799813685252,768,882315,821330,8659
301989888,51539607552,882315,821330,8659
140737622573056,2097154,36764,36764,1638776
17179885568,1099511628032,36764,36764,1638776
35186519572480,17592454479872,1098094,376024,238186
17592186044480,2199023255584,1098094,376024,238186
4295229440,2147516416,1098094,376024,238186
524320,262148,1098094,376024,238186
2176,1099780063232,1130000,569833,12471
17825792,2199023255554,1130000,569833,12471
1196268651020288,134250496,1130000,569833,12471
146028888064,16388,1130000,569833,12471
562949953437696,40960,994039,699278,18987
68719476738,5,994039,699278,18987
134218752,335544320,994039,699278,18987
1099520016384,2748779069440,994039,699278,18987
524800,269484032,1104455,584467,23382
4299161600,2207613190144,1104455,584467,23382
281474976710720,32896,1104455,584467,23382
35218731827200,70368744177668,1104455,584467,23382
2251800350556160,8200,1259259,404841,48204
33554440,550292684800,1259259,404841,48204
274877972480,4398046511105,1259259,404841,48204
4398046515200,67174400,1259259,404841,48204
17592202821632,2147483904,1195401,459892,57011
1125899907104768,17179869216,1195401,459892,57011
137438953504,17592188141568,1195401,459892,57011
2147485696,140737488617472,1195401,459892,57011
2253998836940800,68719542272,1080461,623798,8045
33587200,4398046512128,1080461,623798,8045
275146342400,8388616,1080461,623798,8045
4100,562950490292224,1080461,623798,8045
4398047559680,393216,895204,764793,52307
8589934600,3221225472,895204,764793,52307
536871040,48,895204,764793,52307
70368744243200,26388279066624,895204,764793,52307
10995116277760,536887296,927815,571269,213220
163840,1099511627784,927815,571269,213220
1342177280,65538,927815,571269,213220
20,4398180728832,927815,571269,213220
513,17592186044480,951390,737345,23569
282024732524544,35186519572480,951390,737345,23569
4202496,524320,951390,737345,23569
34426847232,4295229440,951390,737345,23569
1077936128,4294967312,1134409,484997,92898
281474976710672,1073741888,1134409,484997,92898
8830452760576,35184372219904,1134409,484997,92898
131584,8796093546496,1134409,484997,92898
8388609,524800,963173,731354,17777
68719484928,4299161600,963173,731354,17777
549755814912,281474976710720,963173,731354,17777
562950020530176,35218731827200,963173,731354,17777
129,4399120252928,950573,710018,51713
70918499991552,537001984,950573,710018,51713
8657043456,65552,950573,710018,51713
1056768,8796093022216,950573,710018,51713
2097216,8796093022224,801764,897916,12624
140741783322624,1073872896,801764,897916,12624
17180393472,131088,801764,897916,12624
35184372089088,8797166764032,801764,897916,12624
17196646400,262145,1163603,536318,12383
140874927308800,2147491840,1163603,536318,12383
2099200,549755813920,1163603,536318,12383
1125899906842880,17592253153280,1163603,536318,12383
536936448,1099511644160,1372207,292666,47431
65544,134217730,1372207,292666,47431
4398583382016,134217730,1372207,292666,47431
4398046511112,1099511644160,1372207,292666,47431
277025390592,21474836480,996861,706419,9024
33816576,2621440,996861,706419,9024
4128,320,996861,706419,9024
2269391999729664,175921860444160,996861,706419,9024
4128,1125900443713536,1125425,579569,7310
2269391999729664,137439019008,1125425,579569,7310
277025390592,16777224,1125425,579569,7310
33816576,4398046513152,1125425,579569,7310
17592454479872,3221225472,774269,361100,576935
262148,48,774269,361100,576935
26388279066624,2199023255584,774269,361100,576935
2147516416,393216,774269,361100,576935
70368811286528,4399120252928,901265,754426,56613
1048577,65552,901265,754426,56613
549755814016,8796093022216,901265,754426,56613
8589942784,537001984,901265,754426,56613
1125899923619840,140737490452480,1396658,307282,8364
137438955520,17179869440,1396658,307282,8364
18432,140737489403904,919069,781648,11587
1236950581248,70368746274816,919069,781648,11587
150994944,8589934848,919069,781648,11587
1125899906842626,17179869312,919069,781648,11587
68720525312,532480,1112175,583401,16728
70368744178688,35734127902720,1112175,583401,16728
8388736,65,1112175,583401,16728
562958543355904,4362076160,1112175,583401,16728
513,140737555464192,1245991,379003,87310
4202496,549755814144,1245991,379003,87310
34426847232,2097153,1245991,379003,87310
282024732524544,17179877376,1245991,379003,87310
33792,8193,796815,893314,22175
562949953421316,549755813889,796815,893314,22175
2267742732288,549822922752,796815,893314,22175
276824064,67117056,796815,893314,22175
1125899973951488,2415919104,910145,788575,13584
549755815936,19791209299968,910145,788575,13584
16777217,36,910145,788575,13584
137438961664,294912,910145,788575,13584
70368744181760,270336,1079375,625543,7386
274878955520,18141941858304,1079375,625543,7386
33554560,2214592512,1079375,625543,7386
2251808403619840,33,1079375,625543,7386
549755817984,16908288,941755,761820,8729
2251799880794112,2064,941755,761820,8729
33554433,138512695296,941755,761820,8729
274877915136,1134695999864832,941755,761820,8729
34359742464,262146,1135935,568703,7666
274877907456,17592320262144,1135935,568703,7666
281475010265088,2147500032,1135935,568703,7666
2251799817879552,1099511627808,1135935,568703,7666
68736253952,16416,1135256,565275,11773
563087392374784,134479872,1135256,565275,11773
1125899906843648,1101659111424,1135256,565275,11773
8390656,17592186044418,1135256,565275,11773
4325376,1099511693312,1105590,582197,24517
35433480192,536870914,1105590,582197,24517
528,134217736,1105590,582197,24517
290271069732864,4398046527488,1105590,582197,24517
17213423616,4947802324992,1044537,659568,8199
2101248,603979776,1044537,659568,8199
2251799813685504,73728,1044537,659568,8199
141012366262272,9,1044537,659568,8199
20,549890031616,997564,502823,211917
10995116277760,67125248,997564,502823,211917
1342177280,8194,997564,502823,211917
163840,1099511627777,997564,502823,211917
167772160,1108101562368,1260179,416273,35852
20480,135266304,1260179,416273,35852
2251799813685250,16512,1260179,416273,35852
1374389534720,70368744177666,1260179,416273,35852
140737505132544,5242880,1026419,673798,12087
137438953728,42949672960,1026419,673798,12087
17179871232,640,1026419,673798,12087
1125899908939776,351843720888320,1026419,673798,12087
1536,34360262656,1251831,395657,64816
103079215104,35184372089344,1251831,395657,64816
12582912,281479271677952,1251831,395657,64816
844424930131968,4194368,1251831,395657,64816
4194336,1099511628288,845466,386682,480156
281475110928384,17592186044928,845466,386682,480156
34360000512,4194306,845466,386682,480156
281477124194304,34359754752,845466,386682,480156
281474976841728,2097184,975211,714527,22566
8796097216512,140739635838976,975211,714527,22566
34359738384,17592186044672,975211,714527,22566
1073742336,17180131328,975211,714527,22566
140737488355344,16448,1086823,590886,34595
131328,134742016,1086823,590886,34595
8813272891392,35184372088834,1086823,590886,34595
1075838976,1103806595072,1086823,590886,34595
137438953473,268451840,975025,722074,15205
1125899906850816,2199157473280,975025,722074,15205
67110912,1099511627780,975025,722074,15205
549772591104,32770,975025,722074,15205
17592186044448,549755830272,1460534,227256,24514
2147745792,1099511635968,1460534,227256,24514
17594333528064,67108866,1460534,227256,24514
262176,134217729,1460534,227256,24514
